user_id,role,target_date,days_visible,timeline
SUB301,Teller,2026-09-21,1,"2026-09-21 09:05:00 | event=login | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.222 | known_ip=1
2026-09-22 10:08:29 | event=download | records=0 | download=10 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-22 10:16:09 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-22 10:51:39 | event=customer_access | records=3 | download=0 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-22 11:18:19 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-22 12:19:44 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-22 12:37:49 | event=download | records=0 | download=3 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-22 13:25:08 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-22 13:58:32 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-22 15:28:18 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-22 15:50:58 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-22 16:40:00 | event=logout | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-22 16:51:51 | event=download | records=0 | download=9 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-23 09:04:00 | event=login | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-23 10:12:09 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-23 10:25:16 | event=download | records=0 | download=3 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-23 11:54:02 | event=download | records=0 | download=2 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-23 12:39:04 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-23 12:40:53 | event=customer_access | records=3 | download=0 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-23 12:55:23 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-23 13:49:12 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-23 14:24:12 | event=download | records=0 | download=4 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-23 14:41:46 | event=download | records=0 | download=8 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-23 15:35:44 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-23 16:00:11 | event=download | records=0 | download=2 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-23 16:49:00 | event=logout | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-23 16:57:24 | event=customer_access | records=3 | download=0 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1"
SUB314,CustomerService,2026-09-24,4,"2026-09-21 09:00:00 | event=login | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-21 09:29:57 | event=download | records=0 | download=2 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-21 11:13:34 | event=customer_access | records=3 | download=0 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-21 11:35:33 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-21 12:17:29 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-21 12:28:41 | event=download | records=0 | download=9 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-21 12:58:11 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-21 13:50:53 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-21 16:36:00 | event=logout | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-21 16:42:40 | event=download | records=0 | download=8 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-22 09:07:18 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-22 09:18:00 | event=login | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-22 09:36:12 | event=download | records=0 | download=1 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-22 10:08:29 | event=download | records=0 | download=10 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-22 10:16:09 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-22 10:51:39 | event=customer_access | records=3 | download=0 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-22 11:18:19 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-22 12:19:44 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-22 12:37:49 | event=download | records=0 | download=3 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-22 13:25:08 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-22 13:58:32 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-22 15:28:18 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-22 15:50:58 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-22 16:40:00 | event=logout | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-22 16:51:51 | event=download | records=0 | download=9 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-23 09:04:00 | event=login | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-23 10:12:09 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-23 10:25:16 | event=download | records=0 | download=3 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-23 11:54:02 | event=download | records=0 | download=2 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-23 12:39:04 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-23 12:40:53 | event=customer_access | records=3 | download=0 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-23 12:55:23 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-23 13:49:12 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-23 14:24:12 | event=download | records=0 | download=4 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-23 14:41:46 | event=download | records=0 | download=8 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-23 15:35:44 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-23 16:00:11 | event=download | records=0 | download=2 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-23 16:49:00 | event=logout | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-23 16:57:24 | event=customer_access | records=3 | download=0 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-24 09:02:00 | event=login | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-24 09:34:40 | event=customer_access | records=2 | download=0 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-24 09:56:31 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-24 10:25:45 | event=customer_access | records=3 | download=0 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-24 11:51:41 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-24 14:37:36 | event=customer_access | records=3 | download=0 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-24 15:41:13 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-24 16:12:59 | event=customer_access | records=3 | download=0 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-24 16:18:24 | event=customer_access | records=2 | download=0 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-24 16:46:00 | event=logout | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1"
SUB314,CustomerService,2026-09-25,5,"2026-09-21 09:00:00 | event=login | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-21 09:29:57 | event=download | records=0 | download=2 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-21 11:13:34 | event=customer_access | records=3 | download=0 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-21 11:35:33 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-21 12:17:29 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-21 12:28:41 | event=download | records=0 | download=9 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-21 12:58:11 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-21 13:50:53 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-21 16:36:00 | event=logout | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-21 16:42:40 | event=download | records=0 | download=8 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-22 09:07:18 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-22 09:18:00 | event=login | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-22 09:36:12 | event=download | records=0 | download=1 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-22 10:08:29 | event=download | records=0 | download=10 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-22 10:16:09 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-22 10:51:39 | event=customer_access | records=3 | download=0 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-22 11:18:19 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-22 12:19:44 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-22 12:37:49 | event=download | records=0 | download=3 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-22 13:25:08 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-22 13:58:32 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-22 15:28:18 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-22 15:50:58 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-22 16:40:00 | event=logout | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-22 16:51:51 | event=download | records=0 | download=9 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-23 09:04:00 | event=login | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-23 10:12:09 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-23 10:25:16 | event=download | records=0 | download=3 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-23 11:54:02 | event=download | records=0 | download=2 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-23 12:39:04 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-23 12:40:53 | event=customer_access | records=3 | download=0 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-23 12:55:23 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-23 13:49:12 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-23 14:24:12 | event=download | records=0 | download=4 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-23 14:41:46 | event=download | records=0 | download=8 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-23 15:35:44 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-23 16:00:11 | event=download | records=0 | download=2 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-23 16:49:00 | event=logout | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-23 16:57:24 | event=customer_access | records=3 | download=0 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-24 09:02:00 | event=login | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-24 09:34:40 | event=customer_access | records=2 | download=0 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-24 09:56:31 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-24 10:25:45 | event=customer_access | records=3 | download=0 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-24 11:51:41 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-24 14:37:36 | event=customer_access | records=3 | download=0 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-24 15:41:13 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-24 16:12:59 | event=customer_access | records=3 | download=0 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-24 16:18:24 | event=customer_access | records=2 | download=0 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-24 16:46:00 | event=logout | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-25 09:16:00 | event=login | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-25 09:50:50 | event=download | records=0 | download=9 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
2026-09-25 11:00:23 | event=customer_access | records=2 | download=0 | failed_login=0 | account=Regular | ip=10.3.5.157 | known_ip=1
